Mod:Item:MetaData, Localized Name
touhou_little_maid:chair, 椅子
touhou_little_maid:hata_sasimono, 旗指物
touhou_little_maid:album, 相册
touhou_little_maid:maid_beacon, 神社庭灯
touhou_little_maid:spell_card, 符卡
touhou_little_maid:debug_danmaku, 调试弹幕工具
touhou_little_maid:npc_maid_tool, NPC 女仆工具
touhou_little_maid:substitute_jizo, 替身地藏
touhou_little_maid:gashapon_coin, 扭蛋币
touhou_little_maid:grid, 女仆交互面板
touhou_little_maid:garage_kit, 手办
touhou_little_maid:gashapon_machines, 扭蛋机
mekanismgenerators:solarpanel, 太阳能板
mekanismgenerators:hohlraum, 黑体辐射腔
mekanismgenerators:turbineblade, 涡轮叶片
mekanismgenerators:generator:0, 热力发电机
mekanismgenerators:generator:1, 太阳能发电机
mekanismgenerators:generator:3, 燃气发电机
mekanismgenerators:generator:4, 生物能发电机
mekanismgenerators:generator:5, 高级太阳能发电机
mekanismgenerators:generator:6, 风力发电机
mekanismgenerators:generator:7, 涡轮转子
mekanismgenerators:generator:8, 复杂旋钮装置
mekanismgenerators:generator:9, 电磁线圈
mekanismgenerators:generator:10, 涡轮外壳
mekanismgenerators:generator:11, 涡轮阀门
mekanismgenerators:generator:12, 涡轮排气口
mekanismgenerators:generator:13, 饱和冷凝器
mekanismgenerators:reactor:0, 反应控制器
mekanismgenerators:reactor:1, 反应堆框架
mekanismgenerators:reactor:2, 反应堆端口
mekanismgenerators:reactor:3, 反应逻辑适配器
mekanismgenerators:reactorglass:0, 强化玻璃
mekanismgenerators:reactorglass:1, 激光聚焦矩阵
mekanismtools:woodpaxel, 木镐尖斧
mekanismtools:stonepaxel, 石镐尖斧
mekanismtools:ironpaxel, 铁镐尖斧
mekanismtools:diamondpaxel, 钻石镐尖斧
mekanismtools:goldpaxel, 金镐尖斧
mekanismtools:glowstonepickaxe, 荧石镐
mekanismtools:glowstoneaxe, 荧石斧头
mekanismtools:glowstoneshovel, 荧石锹
mekanismtools:glowstonehoe, 荧石锄头
mekanismtools:glowstonesword, 荧石剑
mekanismtools:glowstonepaxel, 荧石镐尖斧
mekanismtools:glowstonehelmet, 荧石头盔
mekanismtools:glowstonechestplate, 荧石胸甲
mekanismtools:glowstoneleggings, 荧石护腿
mekanismtools:glowstoneboots, 荧石靴子
mekanismtools:bronzepickaxe, 青铜镐
mekanismtools:bronzeaxe, 青铜斧
mekanismtools:bronzeshovel, 青铜锹
mekanismtools:bronzehoe, 青铜锄
mekanismtools:bronzesword, 青铜剑
mekanismtools:bronzepaxel, 青铜镐尖斧
mekanismtools:bronzehelmet, 青铜头盔
mekanismtools:bronzechestplate, 青铜胸甲
mekanismtools:bronzeleggings, 青铜护腿
mekanismtools:bronzeboots, 青铜靴子
mekanismtools:osmiumpickaxe, 锇镐
mekanismtools:osmiumaxe, 锇斧
mekanismtools:osmiumshovel, 锇锹
mekanismtools:osmiumhoe, 锇锄
mekanismtools:osmiumsword, 锇剑
mekanismtools:osmiumpaxel, 锇镐尖斧
mekanismtools:osmiumhelmet, 锇头盔
mekanismtools:osmiumchestplate, 锇胸甲
mekanismtools:osmiumleggings, 锇护腿
mekanismtools:osmiumboots, 锇靴子
mekanismtools:obsidianpickaxe, 黑曜石镐
mekanismtools:obsidianaxe, 黑曜石斧头
mekanismtools:obsidianshovel, 黑曜石锹
mekanismtools:obsidianhoe, 黑曜石锄头
mekanismtools:obsidiansword, 黑曜石剑
mekanismtools:obsidianpaxel, 黑曜石镐尖斧
mekanismtools:obsidianhelmet, 黑曜石头盔
mekanismtools:obsidianchestplate, 黑曜石胸甲
mekanismtools:obsidianleggings, 黑曜石护腿
mekanismtools:obsidianboots, 黑曜石靴子
mekanismtools:lapislazulipickaxe, 青金石镐
mekanismtools:lapislazuliaxe, 青金石斧
mekanismtools:lapislazulishovel, 青金石锹
mekanismtools:lapislazulihoe, 青金石锄
mekanismtools:lapislazulisword, 青金石剑
mekanismtools:lapislazulipaxel, 青金石镐尖斧
mekanismtools:lapislazulihelmet, 青金石头盔
mekanismtools:lapislazulichestplate, 青金石胸甲
mekanismtools:lapislazulileggings, 青金石护腿
mekanismtools:lapislazuliboots, 青金石靴子
mekanismtools:steelpickaxe, 钢镐
mekanismtools:steelaxe, 钢斧
mekanismtools:steelshovel, 钢锹
mekanismtools:steelhoe, 钢锄
mekanismtools:steelsword, 钢剑
mekanismtools:steelpaxel, 钢镐尖斧
mekanismtools:steelhelmet, 钢头盔
mekanismtools:steelchestplate, 钢胸甲
mekanismtools:steelleggings, 钢护腿
mekanismtools:steelboots, 钢靴子
extraplanets:mercury:0, 水星地表岩石
extraplanets:mercury:1, 水星地底岩石
extraplanets:mercury:2, 水星石头
extraplanets:mercury:3, 水星铁矿石
extraplanets:mercury:4, 水星锡矿石
extraplanets:mercury:5, 水星铜矿石
extraplanets:mercury:6, 水星汞矿石
extraplanets:mercury:7, 汞块
extraplanets:mercury:8, 水星石砖
extraplanets:mercury:9, 水星地牢砖
extraplanets:mercury:10, 碳矿石
extraplanets:mercury:11, 碳块
extraplanets:mercury_gravel, 水星沙砾
extraplanets:mercury_spawner, tile.boss_spawner_mercury.name
extraplanets:treasure_chest_t4, 四阶宝箱
extraplanets:ceres:0, 谷神星地表岩石
extraplanets:ceres:1, 谷神星地底岩石
extraplanets:ceres:2, 谷神星石头
extraplanets:ceres:3, 谷神星铁矿石
extraplanets:ceres:4, 谷神星锡矿石
extraplanets:ceres:5, 谷神星铜矿石
extraplanets:ceres:6, 谷神星铀矿石
extraplanets:ceres:7, 铀块
extraplanets:ceres:8, 谷神星石砖
extraplanets:ceres_gravel, 谷神星沙砾
extraplanets:jupiter:0, 木星地表岩石
extraplanets:jupiter:1, 木星地底岩石
extraplanets:jupiter:2, 木星石头
extraplanets:jupiter:3, 木星铁矿石
extraplanets:jupiter:4, 木星锡矿石
extraplanets:jupiter:5, 木星铜矿石
extraplanets:jupiter:6, 木星钯矿石
extraplanets:jupiter:7, 木星镍矿石
extraplanets:jupiter:8, 钯块
extraplanets:jupiter:9, 木星石砖
extraplanets:jupiter:10, 木星地牢砖
extraplanets:jupiter:11, 木星红色宝石矿石
extraplanets:jupiter:12, 红色宝石块
extraplanets:jupiter:13, 镍块
extraplanets:jupiter_gravel, 木星沙砾
extraplanets:jupiter_spawner, tile.boss_spawner_jupiter.name
extraplanets:treasure_chest_t5, 五阶宝箱
extraplanets:volcanic_rock, 火山岩
extraplanets:ash_rock, 灰烬块
extraplanets:orange_sand, 橙沙
extraplanets:orange_sandstone, 橙砂岩
extraplanets:saturn:0, 土星地表岩石
extraplanets:saturn:1, 土星地底岩石
extraplanets:saturn:2, 土星石头
extraplanets:saturn:3, 土星铁矿石
extraplanets:saturn:4, 土星锡矿石
extraplanets:saturn:5, 土星铜矿石
extraplanets:saturn:6, 土星镁矿石
extraplanets:saturn:7, 镁块
extraplanets:saturn:8, 土星石砖
extraplanets:saturn:9, 土星地牢砖
extraplanets:saturn:10, 土星被污染的破损石头
extraplanets:saturn:11, 土星被污染的石头
extraplanets:saturn:12, 土星史莱姆矿石
extraplanets:saturn_gravel, 土星沙砾
extraplanets:saturn_spawner, tile.boss_spawner_saturn.name
extraplanets:treasure_chest_t6, 六阶宝箱
extraplanets:uranus:0, 天王星地表岩石
extraplanets:uranus:1, 天王星地底岩石
extraplanets:uranus:2, 天王星石头
extraplanets:uranus:3, 天王星水晶矿石
extraplanets:uranus:4, 水晶石块
extraplanets:uranus:5, 天王星石砖
extraplanets:uranus:6, 天王星地牢砖
extraplanets:uranus:7, 天王星白色宝石矿石
extraplanets:uranus:8, 白色宝石块
extraplanets:uranus_spawner, tile.boss_spawner_uranus.name
extraplanets:treasure_chest_t7, 七阶宝箱
extraplanets:dense_ice, 坚冰
extraplanets:neptune:0, 海王星地表岩石
extraplanets:neptune:1, 海王星地底岩石
extraplanets:neptune:2, 海王星石头
extraplanets:neptune:3, 海王星铁矿石
extraplanets:neptune:4, 海王星锡矿石
extraplanets:neptune:5, 海王星铜矿石
extraplanets:neptune:6, 海王星锌矿石
extraplanets:neptune:7, 锌块
extraplanets:neptune:8, 海王星石砖
extraplanets:neptune:9, 海王星地牢砖
extraplanets:neptune:10, 海王星蓝色宝石矿石
extraplanets:neptune:11, 蓝色宝石块
extraplanets:neptune_spawner, tile.boss_spawner_neptune.name
extraplanets:treasure_chest_t8, 八阶宝箱
extraplanets:frozen_nitrogen, 冷冻氮
extraplanets:pluto:0, 冥王星地表岩石
extraplanets:pluto:1, 冥王星地底岩石
extraplanets:pluto:2, 冥王星石头
extraplanets:pluto:3, 冥王星铁矿石
extraplanets:pluto:4, 冥王星锡矿石
extraplanets:pluto:5, 冥王星铜矿石
extraplanets:pluto:6, 冥王星钨矿石
extraplanets:pluto:7, 钨块
extraplanets:pluto:8, 冥王星石砖
extraplanets:pluto:9, 冥王星地牢砖
extraplanets:pluto_spawner, tile.boss_spawner_pluto.name
extraplanets:treasure_chest_t9, 九阶宝箱
extraplanets:pluto_gravel, 冥王星沙砾
extraplanets:eris:0, 阋神星地表岩石
extraplanets:eris:1, 阋神星地底岩石
extraplanets:eris:2, 阋神星石头
extraplanets:eris:3, 阋神星铁矿石
extraplanets:eris:4, 阋神星锡矿石
extraplanets:eris:5, 阋神星铜矿石
extraplanets:eris:6, 阋神星玄铁矿石
extraplanets:eris:7, 玄铁块
extraplanets:eris:8, 阋神星石砖
extraplanets:eris:9, 阋神星地牢砖
extraplanets:eris_spawner, tile.boss_spawner_eris.name
extraplanets:treasure_chest_t10, 十阶宝箱
extraplanets:eris_gravel, 阋神星沙砾
extraplanets:kepler22b:0, 开普勒-22b泥土
extraplanets:kepler22b:1, 开普勒-22b石头
extraplanets:kepler22b:2, 开普勒-22b铁矿石
extraplanets:kepler22b:3, 开普勒-22b锡矿石
extraplanets:kepler22b:4, 开普勒-22b铜矿石
extraplanets:kepler22b:5, 开普勒-22b密集煤矿石
extraplanets:kepler22b:6, 开普勒-22b蓝色钻石矿石
extraplanets:kepler22b:7, 开普勒-22b红色钻石矿石
extraplanets:kepler22b:8, 开普勒-22b紫色钻石矿石
extraplanets:kepler22b:9, 开普勒-22b黄色钻石矿石
extraplanets:kepler22b:10, 开普勒-22b绿色钻石矿石
extraplanets:kepler22b:11, 开普勒-22b石砖
extraplanets:kepler22b:12, 开普勒-22b圆石
extraplanets:kepler22b:13, 开普勒-22b铂矿石
extraplanets:kepler22b:14, 铂块
extraplanets:kepler22b_grass, 开普勒-22b草方块
extraplanets:kepler22b_blue_grass, 开普勒-22b蓝色草方块
extraplanets:kepler22b_purple_grass, 开普勒-22b紫色草方块
extraplanets:kepler22b_red_grass, 开普勒-22b红色草方块
extraplanets:kepler22b_yellow_grass, 开普勒-22b黄色草方块
extraplanets:kepler22b_infected_grass, 开普勒-22b被污染的草方块
extraplanets:kepler22b_flowers:0, 开普勒-22b蓝色矮草
extraplanets:kepler22b_flowers:1, 开普勒-22b蓝色中草
extraplanets:kepler22b_flowers:2, 开普勒-22b蓝色高草
extraplanets:kepler22b_flowers:3, 开普勒-22b红色矮草
extraplanets:kepler22b_flowers:4, 开普勒-22b红色中草
extraplanets:kepler22b_flowers:5, 开普勒-22b红色高草
extraplanets:red_sand, 红沙
extraplanets:red_sandstone, 红砂岩
extraplanets:europa:0, 木卫二地表岩石
extraplanets:europa:1, 木卫二地底岩石
extraplanets:europa:2, 木卫二石头
extraplanets:europa:3, 木卫二铁矿石
extraplanets:europa:4, 木卫二锡矿石
extraplanets:europa:5, 木卫二铜矿石
extraplanets:europa_gravel, 木卫二沙砾
extraplanets:io:0, 木卫一地表岩石
extraplanets:io:1, 木卫一地底岩石
extraplanets:io:2, 木卫一石头
extraplanets:io:3, 木卫一铁矿石
extraplanets:io:4, 木卫一锡矿石
extraplanets:io:5, 木卫一铜矿石
extraplanets:io_gravel, 木卫一沙砾
extraplanets:deimos:0, 火卫二地表岩石
extraplanets:deimos:1, 火卫二地底岩石
extraplanets:deimos:2, 火卫二石头
extraplanets:deimos:3, 火卫二铁矿石
extraplanets:deimos:4, 火卫二锡矿石
extraplanets:deimos:5, 火卫二铜矿石
extraplanets:deimos_gravel, 火卫二沙砾
extraplanets:phobos:0, 火卫一地表岩石
extraplanets:phobos:1, 火卫一地底岩石
extraplanets:phobos:2, 火卫一石头
extraplanets:phobos:3, 火卫一铁矿石
extraplanets:phobos:4, 火卫一锡矿石
extraplanets:phobos:5, 火卫一铜矿石
extraplanets:phobos_gravel, 火卫一沙砾
extraplanets:triton:0, 海卫一地表岩石
extraplanets:triton:1, 海卫一地底岩石
extraplanets:triton:2, 海卫一石头
extraplanets:triton:3, 海卫一铁矿石
extraplanets:triton:4, 海卫一锡矿石
extraplanets:triton:5, 海卫一铜矿石
extraplanets:triton_gravel, 海卫一沙砾
extraplanets:callisto:0, 木卫四地表岩石
extraplanets:callisto:1, 木卫四地底岩石
extraplanets:callisto:2, 木卫四石头
extraplanets:callisto:3, 木卫四铁矿石
extraplanets:callisto:4, 木卫四锡矿石
extraplanets:callisto:5, 木卫四铜矿石
extraplanets:callisto:6, 木卫四干性油
extraplanets:callisto:7, 木卫四页岩油
extraplanets:callisto_gravel, 木卫四沙砾
extraplanets:ganymede:0, 木卫三地表岩石
extraplanets:ganymede:1, 木卫三地底岩石
extraplanets:ganymede:2, 木卫三石头
extraplanets:ganymede:3, 木卫三铁矿石
extraplanets:ganymede:4, 木卫三锡矿石
extraplanets:ganymede:5, 木卫三铜矿石
extraplanets:ganymede_gravel, 木卫三沙砾
extraplanets:rhea:0, 土卫五地表岩石
extraplanets:rhea:1, 土卫五地底岩石
extraplanets:rhea:2, 土卫五石头
extraplanets:rhea:3, 土卫五铁矿石
extraplanets:rhea:4, 土卫五锡矿石
extraplanets:rhea:5, 土卫五铜矿石
extraplanets:rhea_gravel, 土卫五沙砾
extraplanets:titan:0, 土卫六地表岩石
extraplanets:titan:1, 土卫六地底岩石
extraplanets:titan:2, 土卫六石头
extraplanets:titan:3, 土卫六铁矿石
extraplanets:titan:4, 土卫六锡矿石
extraplanets:titan:5, 土卫六铜矿石
extraplanets:titan:6, 土卫六地表甲烷
extraplanets:titan:7, 土卫六地底甲烷
extraplanets:titan:8, 土卫六岩石
extraplanets:titan_gravel, 土卫六沙砾
extraplanets:oberon:0, 天卫四地表岩石
extraplanets:oberon:1, 天卫四地底岩石
extraplanets:oberon:2, 天卫四石头
extraplanets:oberon:3, 天卫四铁矿石
extraplanets:oberon:4, 天卫四锡矿石
extraplanets:oberon:5, 天卫四铜矿石
extraplanets:oberon_gravel, 天卫四沙砾
extraplanets:titania:0, 天卫三地表岩石
extraplanets:titania:1, 天卫三地底岩石
extraplanets:titania:2, 天卫三石头
extraplanets:titania:3, 天卫三铁矿石
extraplanets:titania:4, 天卫三锡矿石
extraplanets:titania:5, 天卫三铜矿石
extraplanets:titania_gravel, 天卫三沙砾
extraplanets:iapetus:0, 土卫八地表岩石
extraplanets:iapetus:1, 土卫八地底岩石
extraplanets:iapetus:2, 土卫八石头
extraplanets:iapetus:3, 土卫八铁矿石
extraplanets:iapetus:4, 土卫八锡矿石
extraplanets:iapetus:5, 土卫八铜矿石
extraplanets:iapetus:6, 土卫八冰块
extraplanets:iapetus_gravel, 土卫八沙砾
extraplanets:fossil, 化石
extraplanets:nuclear_bomb, 核弹
extraplanets:fire_bomb, 火焰炸弹
extraplanets:ore_lead, 铅矿石
extraplanets:potash, 草木灰
extraplanets:advanced_launch_pad:0, 二阶火箭发射平台
extraplanets:advanced_launch_pad:1, 三阶火箭发射平台
extraplanets:advanced_launch_pad:2, 漫游车充能平台
extraplanets:advanced_launch_pad:3, 电力火箭发射平台
extraplanets:advanced_launch_pad_full, 二/三阶发射平台
extraplanets:block_multi:0, tile.block_multi.tier2LaunchPad.name
extraplanets:decorative_blocks:0, 大理石
extraplanets:decorative_blocks:1, 大理石砖
extraplanets:decorative_blocks:2, 雪砖
extraplanets:decorative_blocks:3, 冰砖
extraplanets:decorative_blocks:4, 火焰砖
extraplanets:decorative_blocks:5, 黑白相间瓷砖地板
extraplanets:decorative_blocks:6, 大理石瓷砖地板
extraplanets:decorative_blocks:7, 破损的大理石瓷砖地板
extraplanets:decorative_blocks:8, 金属网地板
extraplanets:decorative_blocks:9, 冷冻氮砖
extraplanets:decorative_blocks:10, 火山岩砖
extraplanets:decorative_blocks:11, 碳瓷砖地板
extraplanets:decorative_blocks:12, 破损的碳瓷砖地板
extraplanets:decorative_blocks:13, 镁瓷砖地板
extraplanets:decorative_blocks:14, 破损的镁瓷砖地板
extraplanets:decorative_blocks:15, 灰烬砖
extraplanets:decorative_blocks2:0, 白色方块
extraplanets:decorative_blocks2:1, 红色方块
extraplanets:decorative_blocks2:2, 蓝色方块
extraplanets:decorative_blocks2:3, 亮蓝色方块
extraplanets:decorative_blocks2:4, 黄色方块
extraplanets:decorative_blocks2:5, 绿色方块
extraplanets:candy_blocks:0, 红色糖果块
extraplanets:candy_blocks:1, 绿色糖果块
extraplanets:candy_blocks:2, 蓝色糖果块
extraplanets:candy_blocks:3, 橙色糖果块
extraplanets:candy_blocks:4, 品红色糖果块
extraplanets:candy_blocks:5, 粉红色糖果块
extraplanets:candy_blocks:6, 黄绿色糖果块
extraplanets:candy_blocks:7, 紫色糖果块
extraplanets:candy_blocks:8, 棕色糖果块
extraplanets:candy_blocks:9, 黑色糖果块
extraplanets:candy_blocks_horizontal:0, 红色糖果块（反向）
extraplanets:candy_blocks_horizontal:1, 绿色糖果块（反向）
extraplanets:candy_blocks_horizontal:2, 蓝色糖果块（反向）
extraplanets:candy_blocks_horizontal:3, 橙色糖果块（反向）
extraplanets:candy_blocks_horizontal:4, 品红色糖果块（反向）
extraplanets:candy_blocks_horizontal:5, 粉红色糖果块（反向）
